/Reviews,,,,,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
u,u,u,Review-g6739900-d1065393_4,279,Review-g6739900-d1065393_4:2,,1621,SERVICE#GENERAL,51,positive,personeel,60,"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!"
u,u,u,Review-g6739900-d1065393_4,279,Review-g6739900-d1065393_4:2,,1621,FOOD#QUALITY,19,positive,eten,23,"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!"
u,u,u,Review-g6739900-d1065393_4,279,Review-g6739900-d1065393_4:3,,1622,LOCATION#GENERAL,4,positive,restaurant,14,"Het restaurant is gelegen aan de Moervaart, wat je bezoek alleen maar gezelliger/romantischer maakt."
u,u,u,Review-g6739900-d1065393_4,279,Review-g6739900-d1065393_4:4,,1623,RESTAURANT#GENERAL,14,positive,keyserhof,23,Doe zo verder Keyserhof!!
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:1,,1624,FOOD#QUALITY,37,negative,eten,41,"slechte en onvriendelijke bediening, eten was ronduit slecht."
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:1,,1624,SERVICE#GENERAL,26,negative,bediening,35,"slechte en onvriendelijke bediening, eten was ronduit slecht."
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:2,,1625,FOOD#QUALITY,62,negative,eten,66,"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen."
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:2,,1625,DRINKS#STYLE_OPTIONS,39,negative,sangria,46,"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen."
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:2,,1625,SERVICE#GENERAL,0,negative,NULL,0,"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen."
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:3,,1626,RESTAURANT#PRICES,3,negative,afrekening,13,"De afrekening was 4,5 euro verkeerd in ons nadeel!"
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:4,,1627,RESTAURANT#GENERAL,10,negative,restaurant,20,Slechtste restaurant( café) waar we ooit geweest zijn.
u,u,u,Review-g680686-d3809665_1,280,Review-g680686-d3809665_1:5,,1628,RESTAURANT#GENERAL,0,negative,NULL,0,Wegblijven daar
u,u,u,Review-g680686-d3809665_2,281,Review-g680686-d3809665_2:1,,1629,SERVICE#GENERAL,133,negative,bediening,142,"veel gehoord hiervan maar wat een tegenvaller, de zogezegd alles self made viel behoorlijk tegen, eerder een betere hapjestent en de bediening was ronduit vreselijk, lang wachten, foute zaken op tafel, kunnen de druk en bediening duidelijk niet aan en laten dit heel duidelijk merken aan de klanten ook, grote tegenvaller"
u,u,u,Review-g680686-d3809665_2,281,Review-g680686-d3809665_2:1,,1629,RESTAURANT#GENERAL,0,negative,NULL,0,"veel gehoord hiervan maar wat een tegenvaller, de zogezegd alles self made viel behoorlijk tegen, eerder een betere hapjestent en de bediening was ronduit vreselijk, lang wachten, foute zaken op tafel, kunnen de druk en bediening duidelijk niet aan en laten dit heel duidelijk merken aan de klanten ook, grote tegenvaller"
u,u,u,Review-g680686-d3809665_2,281,Review-g680686-d3809665_2:1,,1629,RESTAURANT#GENERAL,0,negative,NULL,0,"veel gehoord hiervan maar wat een tegenvaller, de zogezegd alles self made viel behoorlijk tegen, eerder een betere hapjestent en de bediening was ronduit vreselijk, lang wachten, foute zaken op tafel, kunnen de druk en bediening duidelijk niet aan en laten dit heel duidelijk merken aan de klanten ook, grote tegenvaller"
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:1,,1630,RESTAURANT#GENERAL,19,positive,tapasbarretje,32,Weer naar ons favo tapasbarretje in Herentals.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:2,,1631,AMBIENCE#GENERAL,82,negative,tapasbar,90,Tot onze verbazing nieuwe uitbaters en niet zo gezellig donker als voorheen in de tapasbar.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:3,,1632,FOOD#QUALITY,210,negative,eten,214,De nieuwe uitbaters komen direct uit Spanje dus wij waren vol verwachting voor extra lekkere tapas maar helaas de gamba's in look waren lauw geserveerd en niet lekker pittig zoals t hoort en de de rest van het eten ook lauw.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:3,,1632,FOOD#QUALITY,114,negative,gamba's in look,129,De nieuwe uitbaters komen direct uit Spanje dus wij waren vol verwachting voor extra lekkere tapas maar helaas de gamba's in look waren lauw geserveerd en niet lekker pittig zoals t hoort en de de rest van het eten ook lauw.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:4,,1633,FOOD#QUALITY,55,positive,porties,62,Wat jammer maar ik zei er wat van en bestelde 2 nieuwe porties maar dan heet en dat was wel lekker.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:5,,1634,AMBIENCE#GENERAL,8,negative,sfeer,13,"Maar de sfeer was er niet meer, blijkbaar vertrokken met de vorige uitbaters."
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:6,TRUE,1635,,,,,,Jammer volgende keer maar eens een kijkje nemen op de grote markt in Herentals daar is ook een gezellige tapas bar.
u,u,u,Review-g680686-d3809665_3,282,Review-g680686-d3809665_3:7,,1636,,,,,,Die maar eens uitproberen.
u,u,u,Review-g680686-d3809665_4,283,Review-g680686-d3809665_4:1,,1637,AMBIENCE#GENERAL,0,positive,NULL,0,gezellig en eenvoudig.
u,u,u,Review-g680686-d3809665_4,283,Review-g680686-d3809665_4:2,,1638,SERVICE#GENERAL,33,neutral,huidige uitbaters,50,"soms heb je wel de indruk dat de huidige uitbaters, in tegenstelling tot de vorige uitbaters, er niet met volle ""goesting"" werken."
u,u,u,Review-g680686-d3809665_4,283,Review-g680686-d3809665_4:3,,1639,SERVICE#GENERAL,0,positive,NULL,0,"Vriendelijk is iedereen wel, maar een lach is moeilijk."
u,u,u,Review-g680686-d3809665_4,283,Review-g680686-d3809665_4:4,,1640,SERVICE#GENERAL,0,neutral,NULL,0,"Soit, ze doen hun best."
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:1,,1641,AMBIENCE#GENERAL,35,positive,tuin,39,Heerlijk gegeten in de romantische tuin bij het water met de vissen.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:1,,1641,FOOD#QUALITY,0,positive,NULL,0,Heerlijk gegeten in de romantische tuin bij het water met de vissen.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:2,,1642,FOOD#QUALITY,0,positive,gamba's op indische wijze,25,Gamba's op Indische wijze is super lekker..
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:3,,1643,SERVICE#GENERAL,3,positive,bediening,12,De bediening is altijd vriendelijk en snel.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:4,,1644,SERVICE#GENERAL,4,negative,eten,8,Het eten duurt een beetje lang maar wel de moeite van het wachten waard want t is heerlijk en lekker vers.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:4,,1644,FOOD#QUALITY,4,positive,eten,8,Het eten duurt een beetje lang maar wel de moeite van het wachten waard want t is heerlijk en lekker vers.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:5,,1645,,,,,,lunch is sneller dan diner.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:6,,1646,RESTAURANT#GENERAL,7,positive,de wilde vespers,23,Kortom de wilde vespers is onze favoriet hier in Herentals.
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:7,,1647,RESTAURANT#GENERAL,0,positive,NULL,0,Tot gauw weer!
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:8,,1648,,,,,,Groetjes
u,u,u,Review-g680686-d740424_1,284,Review-g680686-d740424_1:9,,1649,,,,,,De Hollanders
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:1,,1650,FOOD#STYLE_OPTIONS,32,positive,eten,36,"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils."
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:1,,1650,FOOD#QUALITY,32,positive,eten,36,"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils."
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:1,,1650,AMBIENCE#GENERAL,17,positive,terras,23,"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils."
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:2,,1651,FOOD#QUALITY,16,positive,deserties,25,en zeer lekkere deserties.
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:3,,1652,AMBIENCE#GENERAL,4,positive,binnen,10,"Ook binnen is het wel gezellig, maar buiten in de zomer is het echt super."
u,u,u,Review-g680686-d740424_2,285,Review-g680686-d740424_2:3,,1652,AMBIENCE#GENERAL,37,positive,buiten,43,"Ook binnen is het wel gezellig, maar buiten in de zomer is het echt super."
u,u,u,Review-g680686-d740424_3,286,Review-g680686-d740424_3:1,,1653,AMBIENCE#GENERAL,63,positive,tuin met vijver,78,De Wilde Vespers heeft een smaakvol interieur en een prachtige tuin met vijver.
u,u,u,Review-g680686-d740424_3,286,Review-g680686-d740424_3:1,,1653,AMBIENCE#GENERAL,36,positive,interieur,45,De Wilde Vespers heeft een smaakvol interieur en een prachtige tuin met vijver.
u,u,u,Review-g680686-d740424_3,286,Review-g680686-d740424_3:2,,1654,AMBIENCE#GENERAL,0,positive,NULL,0,"Hier kunnen veel mensen, als het mooi weer, van genieten tijdens het eten."
u,u,u,Review-g680686-d740424_4,287,Review-g680686-d740424_4:1,,1655,FOOD#QUALITY,42,positive,lunch,47,of gewoon klassiek -voor een goede snelle lunch kan je hier steeds terecht.
u,u,u,Review-g680686-d740424_4,287,Review-g680686-d740424_4:2,,1656,AMBIENCE#GENERAL,3,negative,opstelling,13,"De opstelling van de tafels lijkt me een beetje vreemd, ongezellig."
u,u,u,Review-g680686-d740424_4,287,Review-g680686-d740424_4:3,,1657,,,,,,Niet geschikt om een gezellige maaltijd te organiseren.
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:1,,1658,SERVICE#GENERAL,37,negative,personeel,46,Zondagavond... en blijkbaar vind het personeel het normaal dat er dan nauwelijks nog iets voorradig is.
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:2,,1659,FOOD#STYLE_OPTIONS,3,negative,tortilla's,13,De tortilla's die normaliter als hapje vooraf geserveerd worden -op.
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:3,,1660,SERVICE#GENERAL,0,negative,NULL,0,"Geen excuses, gewoon -'ze zijn op'."
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:4,,1661,DRINKS#STYLE_OPTIONS,0,negative,bier,4,"Bier, verschillende gerechten -op."
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:4,,1661,FOOD#STYLE_OPTIONS,20,negative,gerechten,29,"Bier, verschillende gerechten -op."
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:5,,1662,,,,,,"Als ik tenslotte reageer dat dit toch wel vreemd is, krijg ik gewoon het antwoord: het is zondagavond, dat is normaal na een druk weekend."
u,u,u,Review-g780932-d3468888_4,288,Review-g780932-d3468888_4:6,,1663,SERVICE#GENERAL,63,negative,bediening,72,"Bij chi chi's verwacht ik geen culinaire hoogstandjes, maar de bediening mag op z'n minst correct en beleefd zijn."
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:1,,1664,,,,,,Een tijdje geleden gaan eten in 't Backhuys in tessenderlo.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:2,,1665,AMBIENCE#GENERAL,41,positive,terras,47,"Bij 25° gezellig eten op een schitterend terras, wat kan er leuker zijn."
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:3,,1666,,,,,,Ik bestelde een steppegras met steak en de steppesaus.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:4,,1667,SERVICE#GENERAL,0,negative,NULL,0,Wij hebben meer dan een uur moeten wachten op ons eten.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:5,,1668,FOOD#QUALITY,4,positive,steppegras,14,Het steppegras en de saus was lekker.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:5,,1668,FOOD#QUALITY,21,positive,saus,25,Het steppegras en de saus was lekker.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:6,,1669,FOOD#QUALITY,8,negative,steak,13,Maar de steak was volledig doorbakken en net een schoenzool.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:7,,1670,FOOD#QUALITY,19,positive,kippenfilet,30,Mijn vriendin haar kippenfilet was wel goed gebakken en lekker sappig.
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:8,,1671,FOOD#QUALITY,15,negative,vlees,20,"Jammer van het vlees en het lange wachten, maar verdiend wel een tweede kans omwille van de gezellige locatie"
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:8,,1671,SERVICE#GENERAL,0,negative,NULL,0,"Jammer van het vlees en het lange wachten, maar verdiend wel een tweede kans omwille van de gezellige locatie"
u,u,u,Review-g801350-d5504291_1,289,Review-g801350-d5504291_1:8,,1671,AMBIENCE#GENERAL,102,positive,locatie,109,"Jammer van het vlees en het lange wachten, maar verdiend wel een tweede kans omwille van de gezellige locatie"
u,u,u,Review-g801350-d5504291_2,290,Review-g801350-d5504291_2:1,,1672,FOOD#STYLE_OPTIONS,44,positive,eten,48,"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!"
u,u,u,Review-g801350-d5504291_2,290,Review-g801350-d5504291_2:1,,1672,LOCATION#GENERAL,31,positive,locatie,38,"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!"
u,u,u,Review-g801350-d5504291_2,290,Review-g801350-d5504291_2:1,,1672,SERVICE#GENERAL,10,positive,ontvangst,19,"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!"
u,u,u,Review-g801350-d5504291_2,290,Review-g801350-d5504291_2:2,,1673,RESTAURANT#GENERAL,0,positive,NULL,0,Een aanrader voor een gezellige avond!
u,u,u,Review-g801350-d5504291_2,290,Review-g801350-d5504291_2:3,,1674,,,,,,"We waren nog aan t napraten met een drankje dit was geen enkel probleem, we werden niet buitengezet!"
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:1,,1675,,,,,,"Gelegen in Schoot vlak bij de toegangspoort natuurpark de Merode en Gerhagen, op 6 km wandelafstand van de abdij van Averbode."
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:2,,1676,FOOD#QUALITY,0,positive,NULL,0,"Kan je als het mooi weer heel lekker eten buiten op een groot, rustig en prachtig terras."
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:2,,1676,AMBIENCE#GENERAL,82,positive,terras,88,"Kan je als het mooi weer heel lekker eten buiten op een groot, rustig en prachtig terras."
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:3,,1677,,,,,,Bij minder mooi weer kan je in de verande vertoeven of helemaal binnen in het oude hoeve gedeelte.
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:4,,1678,SERVICE#GENERAL,22,positive,eigenaars,31,Goede bediening en de eigenaars zijn super vriendelijk.
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:4,,1678,SERVICE#GENERAL,6,positive,bediening,15,Goede bediening en de eigenaars zijn super vriendelijk.
u,u,u,Review-g801350-d5504291_3,291,Review-g801350-d5504291_3:5,,1679,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,Ruime parking zowel voor fietsers als wagen.
u,u,u,Review-g801350-d5504291_4,292,Review-g801350-d5504291_4:1,,1680,FOOD#QUALITY,59,positive,kip,62,Je kan er heel lekkere steppengras fritten met biefstuk of kip eten.
u,u,u,Review-g801350-d5504291_4,292,Review-g801350-d5504291_4:1,,1680,FOOD#QUALITY,23,positive,steppengras fritten met biefstuk,55,Je kan er heel lekkere steppengras fritten met biefstuk of kip eten.
u,u,u,Review-g801350-d5504291_4,292,Review-g801350-d5504291_4:2,,1681,AMBIENCE#GENERAL,16,positive,terras,22,Er is een groot terras en een leuke buiten speeltuin voor de kids.
u,u,u,Review-g801350-d5504291_4,292,Review-g801350-d5504291_4:2,,1681,AMBIENCE#GENERAL,36,positive,buiten speeltuin,52,Er is een groot terras en een leuke buiten speeltuin voor de kids.
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:1,,1682,,,,,,Uitgenodigd door vrienden.
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:2,,1683,RESTAURANT#GENERAL,0,positive,NULL,0,"Heerlijk gegeten en supervriendelijke bediening, een aanrader."
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:2,,1683,SERVICE#GENERAL,38,positive,bediening,47,"Heerlijk gegeten en supervriendelijke bediening, een aanrader."
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:2,,1683,FOOD#QUALITY,0,positive,NULL,0,"Heerlijk gegeten en supervriendelijke bediening, een aanrader."
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:3,,1684,RESTAURANT#GENERAL,0,positive,NULL,0,Als we in de buurt zijn komen we zeker terug.
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:4,,1685,RESTAURANT#GENERAL,0,positive,NULL,0,Prijs/kwaliteit zijn top.
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:4,,1685,RESTAURANT#PRICES,0,positive,NULL,0,Prijs/kwaliteit zijn top.
u,u,u,Review-g941689-d1020348_1,293,Review-g941689-d1020348_1:5,,1686,,,,,,2 tevreden mensen uit Wommelgem
u,u,u,Review-g941689-d1020348_3,294,Review-g941689-d1020348_3:1,,1687,AMBIENCE#GENERAL,90,positive,restaurantje,102,"Wij waren gelogeerd in hotel Van Eyck, markt oversteken en we waren in een super gezellig restaurantje."
u,u,u,Review-g941689-d1020348_3,294,Review-g941689-d1020348_3:2,,1688,SERVICE#GENERAL,27,positive,bediening,36,Het eten was uitstekend en bediening super lief.
u,u,u,Review-g941689-d1020348_3,294,Review-g941689-d1020348_3:2,,1688,FOOD#QUALITY,4,positive,eten,8,Het eten was uitstekend en bediening super lief.
u,u,u,Review-g941689-d1020348_3,294,Review-g941689-d1020348_3:3,,1689,RESTAURANT#GENERAL,0,positive,NULL,0,Wij komen zeker nog terug.
u,u,u,Review-g941689-d1020348_3,294,Review-g941689-d1020348_3:4,,1690,,,,,,Nicole en Johan uit West-Vlaanderen
u,u,u,Review-g941689-d1020348_4,295,Review-g941689-d1020348_4:1,,1691,RESTAURANT#GENERAL,0,positive,NULL,0,Voor fijnproevers en mensen die eens iets anders willen dan mosselen friet.
u,u,u,Review-g941689-d1020348_4,295,Review-g941689-d1020348_4:2,,1692,RESTAURANT#GENERAL,0,positive,NULL,0,Laat u verrassen!
u,u,u,Review-g941689-d1020348_4,295,Review-g941689-d1020348_4:3,,1693,DRINKS#QUALITY,0,positive,NULL,0,"Wat geschrokken door het feit dat er maar 1 menu voorgesteld werd, maar o zo heerlijk gegeten en gedronken."
u,u,u,Review-g941689-d1020348_4,295,Review-g941689-d1020348_4:3,,1693,FOOD#QUALITY,0,positive,NULL,0,"Wat geschrokken door het feit dat er maar 1 menu voorgesteld werd, maar o zo heerlijk gegeten en gedronken."
