/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
B00KMRGF28_241_A30T2OLDHWQ1EP,377,B00KMRGF28_241_A30T2OLDHWQ1EP:1,,2109,LAPTOP#MISCELLANEOUS,positive,I needed an inexpensive laptop to do basic office work on that was lightweight and this fits the bill just fine.
B00KMRGF28_241_A30T2OLDHWQ1EP,377,B00KMRGF28_241_A30T2OLDHWQ1EP:2,,2110,LAPTOP#OPERATION_PERFORMANCE,negative,"Performance wise, it's a bit slow, but that's to be expected from a Celeron-class processor."
B00KMRGF28_241_A30T2OLDHWQ1EP,377,B00KMRGF28_241_A30T2OLDHWQ1EP:2,,2110,CPU#OPERATION_PERFORMANCE,negative,"Performance wise, it's a bit slow, but that's to be expected from a Celeron-class processor."
B00KMRGF28_241_A30T2OLDHWQ1EP,377,B00KMRGF28_241_A30T2OLDHWQ1EP:3,,2111,OS#GENERAL,negative,"I'm also not a fan of Windows 8, but fortunately I can install whatever I want on the laptop without issue."
B00KMRGF28_241_A30T2OLDHWQ1EP,377,B00KMRGF28_241_A30T2OLDHWQ1EP:3,,2111,LAPTOP#USABILITY,positive,"I'm also not a fan of Windows 8, but fortunately I can install whatever I want on the laptop without issue."
B00KB3MXH4_0_A1CFRDJVZWJAVK,378,B00KB3MXH4_0_A1CFRDJVZWJAVK:0,,2112,LAPTOP#GENERAL,positive,Love everything about this laptop!
B00KB3MXH4_0_A1CFRDJVZWJAVK,378,B00KB3MXH4_0_A1CFRDJVZWJAVK:1,,2113,MULTIMEDIA_DEVICES#QUALITY,positive,"Sound, quality and touchscreen are awesome!"
B00KB3MXH4_0_A1CFRDJVZWJAVK,378,B00KB3MXH4_0_A1CFRDJVZWJAVK:1,,2113,LAPTOP#QUALITY,positive,"Sound, quality and touchscreen are awesome!"
B00KB3MXH4_0_A1CFRDJVZWJAVK,378,B00KB3MXH4_0_A1CFRDJVZWJAVK:1,,2113,DISPLAY#GENERAL,positive,"Sound, quality and touchscreen are awesome!"
B00KB3MXH4_0_A1CFRDJVZWJAVK,378,B00KB3MXH4_0_A1CFRDJVZWJAVK:2,,2114,LAPTOP#GENERAL,positive,I would definitely recommend this!!
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:0,,2115,LAPTOP#GENERAL,positive,I love this laptop to the moon.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:1,,2116,LAPTOP#DESIGN_FEATURES,positive,"My favorite colors black and red, the matte material and the red backlight of the keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:1,,2116,LAPTOP#QUALITY,positive,"My favorite colors black and red, the matte material and the red backlight of the keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:1,,2116,KEYBOARD#DESIGN_FEATURES,positive,"My favorite colors black and red, the matte material and the red backlight of the keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:2,,2117,MULTIMEDIA_DEVICES#QUALITY,positive,The sound is great and it's fast.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:2,,2117,LAPTOP#OPERATION_PERFORMANCE,positive,The sound is great and it's fast.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:3,,2118,,,I had a number of updates to do and customization.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:4,,2119,LAPTOP#DESIGN_FEATURES,positive,"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:4,,2119,DISPLAY#DESIGN_FEATURES,positive,"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:4,,2119,KEYBOARD#DESIGN_FEATURES,positive,"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:5,,2120,DISPLAY#OPERATION_PERFORMANCE,positive,The touch screen response is fast and it picks up bluetooth and wifi FAST.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:5,,2120,LAPTOP#CONNECTIVITY,positive,The touch screen response is fast and it picks up bluetooth and wifi FAST.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:6,,2121,SOFTWARE#MISCELLANEOUS,neutral,"Microsoft Office is a 30 day trial, a number of games and apps are already preloaded."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:6,,2121,LAPTOP#DESIGN_FEATURES,neutral,"Microsoft Office is a 30 day trial, a number of games and apps are already preloaded."
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:7,,2122,LAPTOP#MISCELLANEOUS,positive,It's exactly like the picture and I AM SATISFIED.
B00KB3MXH4_16_A159MX2ZLCCFU2,379,B00KB3MXH4_16_A159MX2ZLCCFU2:7,,2122,LAPTOP#GENERAL,positive,It's exactly like the picture and I AM SATISFIED.
B00KB3MXH4_19_A3N8I2LSC8VQF3,380,B00KB3MXH4_19_A3N8I2LSC8VQF3:0,,2123,LAPTOP#GENERAL,positive,Great laptop light and very versatile
B00KB3MXH4_19_A3N8I2LSC8VQF3,380,B00KB3MXH4_19_A3N8I2LSC8VQF3:0,,2123,LAPTOP#DESIGN_FEATURES,positive,Great laptop light and very versatile
B00KB3MXH4_19_A3N8I2LSC8VQF3,380,B00KB3MXH4_19_A3N8I2LSC8VQF3:0,,2123,LAPTOP#USABILITY,positive,Great laptop light and very versatile
B00KMRGF28_13_A29X881WVJ8402,381,B00KMRGF28_13_A29X881WVJ8402:0,,2124,LAPTOP#USABILITY,positive,it was easy to set up.
B00KMRGF28_13_A29X881WVJ8402,381,B00KMRGF28_13_A29X881WVJ8402:1,,2125,KEYBOARD#DESIGN_FEATURES,positive,I like the number pad for work so that's nice
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:0,,2126,LAPTOP#GENERAL,positive,"This is going to be random and unorganized, but here are my thoughts on the laptop:So far so good after a month."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:1,,2127,OS#USABILITY,neutral,"It took some getting used to on the Widows 8.1, after being an XP user for many years."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:2,,2128,LAPTOP#OPERATION_PERFORMANCE,positive,Everything seems to be running smoothly.
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:3,,2129,SOFTWARE#GENERAL,negative,Only downfall is the preloaded McAfee and other software.
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:3,,2129,LAPTOP#DESIGN_FEATURES,negative,Only downfall is the preloaded McAfee and other software.
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:4,,2130,SOFTWARE#GENERAL,positive,"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:4,,2130,SOFTWARE#MISCELLANEOUS,negative,"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:5,,2131,LAPTOP#DESIGN_FEATURES,positive,"Device is light weight, quiet during operation and produces little to no heat."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:5,,2131,LAPTOP#QUALITY,positive,"Device is light weight, quiet during operation and produces little to no heat."
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:6,,2132,LAPTOP#OPERATION_PERFORMANCE,positive,It has a quick start up and shut down time.
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:7,,2133,DISPLAY#QUALITY,positive,The display is good quality.
B00KMRGF28_145_A1X3Y4R5C1S4JH,382,B00KMRGF28_145_A1X3Y4R5C1S4JH:8,,2134,LAPTOP#DESIGN_FEATURES,negative,Just wish there were more USB ports.
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:0,,2135,LAPTOP#GENERAL,positive,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY."
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:0,,2135,LAPTOP#PRICE,positive,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY."
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:0,,2135,LAPTOP#QUALITY,positive,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY."
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:1,,2136,LAPTOP#DESIGN_FEATURES,positive,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT."
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:1,,2136,LAPTOP#USABILITY,positive,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT."
B00KMRGF28_31_AQRNSQCH3NRA5,383,B00KMRGF28_31_AQRNSQCH3NRA5:1,,2136,LAPTOP#GENERAL,positive,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT."
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:0,,2137,LAPTOP#GENERAL,positive,It's so damn good I bought 2 :D
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:1,,2138,LAPTOP#MISCELLANEOUS,positive,"If you're the type of person that just likes to browse the Internet and enjoy media and do light work with Microsoft office, this is the laptop for you."
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:2,,2139,LAPTOP#OPERATION_PERFORMANCE,neutral,Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:2,,2139,LAPTOP#MISCELLANEOUS,negative,Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:3,,2140,LAPTOP#DESIGN_FEATURES,positive,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:3,,2140,LAPTOP#PORTABILITY,positive,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:4,,2141,LAPTOP#MISCELLANEOUS,positive,I would recommend this to anyone who doesn't need much out of a computer.
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:5,,2142,,,Bought a spare one for college and one for my mom :D
B00KMRGF28_96_A17B83D5U1E5W2,384,B00KMRGF28_96_A17B83D5U1E5W2:6,,2143,,,Happy shopping guys
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:0,,2144,LAPTOP#GENERAL,positive,I am very happy with this computer.
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:1,,2145,LAPTOP#GENERAL,positive,"It is exactly what I expected, and the price is excellent!"
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:1,,2145,LAPTOP#PRICE,positive,"It is exactly what I expected, and the price is excellent!"
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:2,,2146,LAPTOP#GENERAL,positive,"You are getting what you pay for and in my opinion, it is worth more."
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:2,,2146,LAPTOP#PRICE,positive,"You are getting what you pay for and in my opinion, it is worth more."
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:3,,2147,LAPTOP#OPERATION_PERFORMANCE,positive,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.
B00KMRGF28_97_A2F819YX0XJ5Y1,385,B00KMRGF28_97_A2F819YX0XJ5Y1:3,,2147,LAPTOP#GENERAL,positive,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:0,,2148,LAPTOP#MISCELLANEOUS,neutral,Its a very basic laptop.
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:1,,2149,LAPTOP#DESIGN_FEATURES,negative,"I thought it would have a CD-rom drive, but there isnt one."
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:2,,2150,LAPTOP#DESIGN_FEATURES,negative,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:2,,2150,LAPTOP#CONNECTIVITY,negative,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:3,,2151,LAPTOP#GENERAL,positive,But for the price its good.
B00KMRGF28_98_A1YYZDBT4D9GEA,386,B00KMRGF28_98_A1YYZDBT4D9GEA:3,,2151,LAPTOP#PRICE,neutral,But for the price its good.
B00FU83YWS_29_A12BQH3ETKAFX1,387,B00FU83YWS_29_A12BQH3ETKAFX1:0,,2152,CPU#OPERATION_PERFORMANCE,negative,Other than the slow CPU it works great for everyday use.
B00FU83YWS_29_A12BQH3ETKAFX1,387,B00FU83YWS_29_A12BQH3ETKAFX1:0,,2152,LAPTOP#MISCELLANEOUS,positive,Other than the slow CPU it works great for everyday use.
B00FU83YWS_29_A12BQH3ETKAFX1,387,B00FU83YWS_29_A12BQH3ETKAFX1:1,,2153,LAPTOP#MISCELLANEOUS,negative,Heavy gaming is definitely not it's strong point.
B00FU83YWS_29_A12BQH3ETKAFX1,387,B00FU83YWS_29_A12BQH3ETKAFX1:2,,2154,LAPTOP#QUALITY,positive,The cover is a soft rubber texture without the friction.
B00FU83YWS_29_A12BQH3ETKAFX1,387,B00FU83YWS_29_A12BQH3ETKAFX1:3,,2155,LAPTOP#DESIGN_FEATURES,positive,Slick design and looks great.
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:0,,2156,LAPTOP#USABILITY,positive,"The machine is easy to use, has the power it needs for personal use and some light professional work."
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:0,,2156,LAPTOP#MISCELLANEOUS,positive,"The machine is easy to use, has the power it needs for personal use and some light professional work."
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:1,,2157,LAPTOP#DESIGN_FEATURES,neutral,"It could be lighter, but couldn't everything."
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:2,,2158,BATTERY#OPERATION_PERFORMANCE,positive,The battery seems adequate for most uses ~ 4.5 hour use/charge.
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:3,,2159,DISPLAY#QUALITY,positive,Screen is clear and bright.
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:4,,2160,LAPTOP#DESIGN_FEATURES,positive,Glad it has the DVD drive.
B00FU83YWS_19_A1MBI7JFXKWNWS,388,B00FU83YWS_19_A1MBI7JFXKWNWS:5,,2161,LAPTOP#GENERAL,positive,Perfectly adequate.
B00D7Z84OY_18_A293J8GU1DRRJ5,389,B00D7Z84OY_18_A293J8GU1DRRJ5:0,,2162,LAPTOP#GENERAL,positive,Great PC.
B00D7Z84OY_18_A293J8GU1DRRJ5,389,B00D7Z84OY_18_A293J8GU1DRRJ5:1,,2163,LAPTOP#OPERATION_PERFORMANCE,positive,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality)."
B00D7Z84OY_18_A293J8GU1DRRJ5,389,B00D7Z84OY_18_A293J8GU1DRRJ5:1,,2163,MEMORY#DESIGN_FEATURES,positive,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality)."
B00D7Z84OY_18_A293J8GU1DRRJ5,389,B00D7Z84OY_18_A293J8GU1DRRJ5:1,,2163,LAPTOP#MISCELLANEOUS,positive,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality)."
B00D7Z84OY_18_A293J8GU1DRRJ5,389,B00D7Z84OY_18_A293J8GU1DRRJ5:2,,2164,MULTIMEDIA_DEVICES#QUALITY,positive,Great sound quality too.
B00KMRGF28_212_A22IB8C8G5YVZD,390,B00KMRGF28_212_A22IB8C8G5YVZD:0,,2165,LAPTOP#GENERAL,positive,Nice laptop.
B00KMRGF28_212_A22IB8C8G5YVZD,390,B00KMRGF28_212_A22IB8C8G5YVZD:1,,2166,LAPTOP#OPERATION_PERFORMANCE,positive,"I use it for school, its quick and has everything I need on it."
B00KMRGF28_212_A22IB8C8G5YVZD,390,B00KMRGF28_212_A22IB8C8G5YVZD:1,,2166,LAPTOP#GENERAL,positive,"I use it for school, its quick and has everything I need on it."
B00KMRGF28_212_A22IB8C8G5YVZD,390,B00KMRGF28_212_A22IB8C8G5YVZD:2,,2167,BATTERY#OPERATION_PERFORMANCE,positive,Good battery life as well.
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,,2168,LAPTOP#CONNECTIVITY,negative,Wifi card not working right out of the box.
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,,2168,HARDWARE#QUALITY,negative,Wifi card not working right out of the box.
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,,2168,HARDWARE#OPERATION_PERFORMANCE,negative,Wifi card not working right out of the box.
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:1,,2169,SUPPORT#QUALITY,negative,Dealing with HP support is a ridiculous and painful experience.
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:2,,2170,SUPPORT#QUALITY,negative,"I have spent more than 2.5 hours on the phone with them (over 4 different calls), only to get no where."
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:3,,2171,SUPPORT#QUALITY,negative,"Now I'm looking into the return process, which I'm sure will just be loads of fun, if my prior experience is any indication."
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:4,,2172,COMPANY#GENERAL,negative,"Seriously, save yourself the hassle and purchase from a different company."
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:5,,2173,LAPTOP#GENERAL,negative,"Used to love HP products, but this has soured me on the whole company."
B00D7Z84OY_6_A3LVQPXOZD4VIT,391,B00D7Z84OY_6_A3LVQPXOZD4VIT:5,,2173,COMPANY#GENERAL,negative,"Used to love HP products, but this has soured me on the whole company."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:0,,2174,LAPTOP#GENERAL,positive,By far the best laptop I've ever had.
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:1,,2175,LAPTOP#OPERATION_PERFORMANCE,positive,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:1,,2175,DISPLAY#QUALITY,positive,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:1,,2175,BATTERY#OPERATION_PERFORMANCE,positive,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:1,,2175,LAPTOP#DESIGN_FEATURES,neutral,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:2,,2176,LAPTOP#DESIGN_FEATURES,negative,"My only concern is that since the battery is not external, I will not be able to change it out once it starts not to hold a good charge over a length of time."
B0096VDM8G_57_A2MZ152WGRBXCC,392,B0096VDM8G_57_A2MZ152WGRBXCC:3,,2177,COMPANY#GENERAL,neutral,I wonder if thats just Apples way of saying its time to get the newest and greatest laptop 3-4 years from now lol.
B00KMRGF28_158_A290OAUA8EAMP3,393,B00KMRGF28_158_A290OAUA8EAMP3:0,,2178,LAPTOP#GENERAL,neutral,The product is average and works well.
B00KMRGF28_158_A290OAUA8EAMP3,393,B00KMRGF28_158_A290OAUA8EAMP3:0,,2178,LAPTOP#OPERATION_PERFORMANCE,positive,The product is average and works well.
B00KMRGF28_158_A290OAUA8EAMP3,393,B00KMRGF28_158_A290OAUA8EAMP3:1,,2179,LAPTOP#OPERATION_PERFORMANCE,neutral,Works at a decent speed.
B00KMRGF28_158_A290OAUA8EAMP3,393,B00KMRGF28_158_A290OAUA8EAMP3:2,,2180,MOUSE#QUALITY,negative,The mouse pad however is very loud which is why i gave it four stars.
B00KMRGF28_172_A1RJ2J18DI98FG,394,B00KMRGF28_172_A1RJ2J18DI98FG:0,,2181,LAPTOP#GENERAL,positive,I had a great experience purchasing my Dell Inspiron i3531-1200BK 15.6-Inch Laptop.
B00KMRGF28_172_A1RJ2J18DI98FG,394,B00KMRGF28_172_A1RJ2J18DI98FG:1,TRUE,2182,,,"I was very impressed by the sellers speedy two-day delivery, which was free!"
B00KMRGF28_172_A1RJ2J18DI98FG,394,B00KMRGF28_172_A1RJ2J18DI98FG:2,,2183,LAPTOP#USABILITY,positive,"My laptop was easy to set-up, and I've had no problems to date."
B00KMRGF28_172_A1RJ2J18DI98FG,394,B00KMRGF28_172_A1RJ2J18DI98FG:2,,2183,LAPTOP#GENERAL,positive,"My laptop was easy to set-up, and I've had no problems to date."
B00KMRGF28_172_A1RJ2J18DI98FG,394,B00KMRGF28_172_A1RJ2J18DI98FG:3,,2184,,,Thank you!
B00FU83YWS_25_A3504VWFA6UMTO,395,B00FU83YWS_25_A3504VWFA6UMTO:0,,2185,LAPTOP#GENERAL,positive,Did not disappoint me at all.
B00FU83YWS_25_A3504VWFA6UMTO,395,B00FU83YWS_25_A3504VWFA6UMTO:1,,2186,LAPTOP#GENERAL,positive,Lenovo is the best laptop.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,396,B00FU83YWS_26_A3I7Q5Y8IIS1YE:0,,2187,MULTIMEDIA_DEVICES#QUALITY,negative,Built in mike is really poor and unusable for Skype or any other purpose.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,396,B00FU83YWS_26_A3I7Q5Y8IIS1YE:0,,2187,MULTIMEDIA_DEVICES#USABILITY,negative,Built in mike is really poor and unusable for Skype or any other purpose.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,396,B00FU83YWS_26_A3I7Q5Y8IIS1YE:1,,2188,LAPTOP#DESIGN_FEATURES,negative,And the only microphone input is for a combo Mike/Speaker plug.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,396,B00FU83YWS_26_A3I7Q5Y8IIS1YE:2,,2189,LAPTOP#USABILITY,negative,So to communicate I need to wear ear plugs or a headset with a built-in mike.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,396,B00FU83YWS_26_A3I7Q5Y8IIS1YE:3,,2190,LAPTOP#USABILITY,negative,That's a nuisance for family Skype calls...only one can speak at a time.
B00FU83YWS_20_ANRBJAFRZR1M8,397,B00FU83YWS_20_ANRBJAFRZR1M8:0,,2191,LAPTOP#GENERAL,positive,"We haven't used it enough or had it long enough to give it 5 stars, but so far it has been a very good laptop."
B00FU83YWS_20_ANRBJAFRZR1M8,397,B00FU83YWS_20_ANRBJAFRZR1M8:1,,2192,KEYBOARD#USABILITY,positive,Several other reviewers made comments on the keyboard and now I can understand why --- this keyboard is the nicest to use of any laptop we've ever owned.
B00FU83YWS_20_ANRBJAFRZR1M8,397,B00FU83YWS_20_ANRBJAFRZR1M8:2,,2193,KEYBOARD#GENERAL,positive,"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen."
B00FU83YWS_20_ANRBJAFRZR1M8,397,B00FU83YWS_20_ANRBJAFRZR1M8:3,,2194,LAPTOP#GENERAL,positive,We like this new laptop -- a lot!
B00FU83YWS_36_A21F9QHZIQH13I,398,B00FU83YWS_36_A21F9QHZIQH13I:0,,2195,LAPTOP#OPERATION_PERFORMANCE,positive,Very good performer for the price.
B00FU83YWS_36_A21F9QHZIQH13I,398,B00FU83YWS_36_A21F9QHZIQH13I:0,,2195,LAPTOP#PRICE,neutral,Very good performer for the price.
B00FU83YWS_36_A21F9QHZIQH13I,398,B00FU83YWS_36_A21F9QHZIQH13I:1,,2196,LAPTOP#OPERATION_PERFORMANCE,positive,"Not blazing fast, but quick enough."
B00FU83YWS_36_A21F9QHZIQH13I,398,B00FU83YWS_36_A21F9QHZIQH13I:2,,2197,LAPTOP#DESIGN_FEATURES,positive,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.
B00FU83YWS_36_A21F9QHZIQH13I,398,B00FU83YWS_36_A21F9QHZIQH13I:2,,2197,SOFTWARE#MISCELLANEOUS,positive,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.
