/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
28112,276,,,28112:0,"Ресторан для меня прежде всего кухня,потом обслуживание и лишь потом интерьер и место расположения."
28112,276,,,28112:1,Вчера побывал в нем в очередной раз и понял: если хочешь беспройгрышный вариант нужно идти сюда.
28112,276,,,28112:2,В городе открывается и закрывается много заведений.
28112,276,,,28112:3,"Что меня удивляет в этом,так это то,что кухня (качество)не меняется уже 8!!!лет."
28112,276,,,28112:4,Это дорогого стоит.
28112,276,,,28112:5,Порции большие и очень сытные.
28112,276,,,28112:6,Качество мяса превосходно.
28112,276,,,28112:7,Готовят быстро но КАЧЕСТВЕННО!
28112,276,,,28112:8,В общем 5 по еде.
28112,276,,,28112:9,Интерьер??
28112,276,,,28112:10,В целом мне он нравится.
28112,276,,,28112:11,"Довольно стильно,тона очень хороши подобраны."
28112,276,,,28112:12,"Единственное,я бы все же завесил большие окна,выходящие на Некрасова,какой-нить полупрозрачной тюлью."
28112,276,,,28112:13,Большие проемы окон смотрятся немного голо.
