/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
DBG#7,313,,,DBG#7:11,I mentioned the squid dish wasn't very good when the waitress visited.
DBG#7,313,,,DBG#7:12,She just nodded and walked off.
DBG#7,313,,,DBG#7:13,"There were no communications issues either, as she spoke perfect English."
DBG#7,313,,,DBG#7:14,"As to my comment about the food, no apology or acknowledgment was made."
DBG#7,313,,,DBG#7:15,My wife had barely touched that mess of a dish.
DBG#7,313,,,DBG#7:16,We were charged full price.
DBG#7,313,,,DBG#7:17,"If you ware looking for Korean fusion, I suggest you try some of the places in the East Village."
DBG#7,313,,,DBG#7:18,"Authentic Korean food lovers should visit 32nd Street, of course."
TFS#11,314,FOOD#QUALITY,negative,,
TFS#11,314,SERVICE#GENERAL,negative,,
TFS#11,314,FOOD#STYLE_OPTIONS,negative,,
TFS#11,314,RESTAURANT#GENERAL,negative,,
TFS#11,314,RESTAURANT#MISCELLANEOUS,negative,,
TFS#11,314,,,TFS#11:0,I was speechless by the horrible food.
TFS#11,314,,,TFS#11:1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing."
TFS#11,314,,,TFS#11:2,"Rather than eating the meat entree being offered, I requested a vegetarian dish."
TFS#11,314,,,TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation)."
TFS#11,314,,,TFS#11:4,"I was so stunned, and I left the dinner hungry and majorly disappointing."
TFS#11,314,,,TFS#11:5,This place survives on reputation alone.
TFS#11,314,,,TFS#11:6,I will NEVER return.
720418,315,FOOD#QUALITY,positive,,
720418,315,SERVICE#GENERAL,positive,,
720418,315,RESTAURANT#PRICES,positive,,
720418,315,RESTAURANT#GENERAL,positive,,
720418,315,,,720418:0,Great Indian food and the service is incredible.
720418,315,,,720418:1,The owner truly caters to all your needs.
720418,315,,,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them."
720418,315,,,720418:3,Everyone was more then happy with his choices.
720418,315,,,720418:4,Great food and the prices are very reasonable.
707917,316,RESTAURANT#GENERAL,positive,,
707917,316,RESTAURANT#MISCELLANEOUS,neutral,,
707917,316,SERVICE#GENERAL,positive,,
707917,316,AMBIENCE#GENERAL,positive,,
707917,316,,,707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.
707917,316,,,707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it."
707917,316,,,707917:2,Rao's has the best service and atmosphere in NYC.
707917,316,,,707917:3,Good luck getting a table.
1609375,317,RESTAURANT#GENERAL,positive,,
1609375,317,FOOD#QUALITY,positive,,
1609375,317,DRINKS#QUALITY,positive,,
1609375,317,AMBIENCE#GENERAL,positive,,
1609375,317,SERVICE#GENERAL,negative,,
1609375,317,RESTAURANT#PRICES,positive,,
1609375,317,FOOD#STYLE_OPTIONS,positive,,
1609375,317,,,1609375:0,Planet Thai is great!
1609375,317,,,1609375:1,"We love the food, drinks, and atmosphere!"
1609375,317,,,1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
1609375,317,,,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
1609375,317,,,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,317,,,1609375:5,"Just remember, the later you go, the longer you may have to wait."
1609375,317,,,1609375:6,It's popular w/the late crowd.
1623276,318,AMBIENCE#GENERAL,positive,,
1623276,318,SERVICE#GENERAL,positive,,
1623276,318,FOOD#QUALITY,positive,,
1623276,318,FOOD#STYLE_OPTIONS,positive,,
1623276,318,RESTAURANT#MISCELLANEOUS,conflict,,
1623276,318,RESTAURANT#GENERAL,positive,,
1623276,318,,,1623276:0,Patroon features a nice cigar bar and has great staff.
1623276,318,,,1623276:1,The food is tasty and portion sizes are appropriate.
1623276,318,,,1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
1623276,318,,,1623276:3,Not a great place for family or general dining.
BG#5,319,FOOD#QUALITY,positive,,
BG#5,319,FOOD#STYLE_OPTIONS,neutral,,
BG#5,319,RESTAURANT#GENERAL,positive,,
BG#5,319,RESTAURANT#PRICES,negative,,
BG#5,319,FOOD#PRICES,negative,,
BG#5,319,AMBIENCE#GENERAL,negative,,
BG#5,319,SERVICE#GENERAL,negative,,
BG#5,319,,,BG#5:0,Great Indian food
BG#5,319,,,BG#5:1,"I lived on 50th st, and wanted Indian one day so decided to check this place out."
BG#5,319,,,BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had."
BG#5,319,,,BG#5:3,"Very ""normal Indian food"", but done really well."
BG#5,319,,,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel."
BG#5,319,,,BG#5:5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $."
BG#5,319,,,BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
BG#5,319,,,BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food"
620892,320,FOOD#QUALITY,neutral,,
620892,320,FOOD#PRICES,negative,,
620892,320,DRINKS#STYLE_OPTIONS,negative,,
620892,320,SERVICE#GENERAL,positive,,
620892,320,AMBIENCE#GENERAL,positive,,
620892,320,RESTAURANT#GENERAL,conflict,,
620892,320,,,620892:0,Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).
620892,320,,,620892:1,Was surprisingly disappointed.
620892,320,,,620892:2,Pizza was a little soggy.
620892,320,,,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.
620892,320,,,620892:4,Not enough wines by the glass either.
620892,320,,,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot."
620892,320,,,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw."
1572033,321,FOOD#QUALITY,positive,,
1572033,321,AMBIENCE#GENERAL,positive,,
1572033,321,SERVICE#GENERAL,negative,,
1572033,321,RESTAURANT#MISCELLANEOUS,neutral,,
1572033,321,RESTAURANT#GENERAL,positive,,
1572033,321,,,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections."
1572033,321,,,1572033:1,Decor is nice though service can be spotty.
1572033,321,,,1572033:2,This place is always packed.
1572033,321,,,1572033:3,I know because I live nearby.
1572033,321,,,1572033:4,"Most importantly, food is excellent."
1572033,321,,,1572033:5,Try the sea bass.
1572033,321,,,1572033:6,Highly recommended.
1611489,322,SERVICE#GENERAL,negative,,
1611489,322,FOOD#STYLE_OPTIONS,negative,,
1611489,322,FOOD#PRICES,negative,,
1611489,322,RESTAURANT#GENERAL,negative,,
1611489,322,RESTAURANT#PRICES,negative,,
1611489,322,AMBIENCE#GENERAL,positive,,
1611489,322,,,1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
1611489,322,,,1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
1611489,322,,,1611489:2,"Overall, not worth the money."
1611489,322,,,1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
1707201,323,FOOD#QUALITY,positive,,
1707201,323,AMBIENCE#GENERAL,positive,,
1707201,323,SERVICE#GENERAL,negative,,
1707201,323,RESTAURANT#GENERAL,positive,,
1707201,323,,,1707201:0,i went to utsav about a yr ago with my family.
1707201,323,,,1707201:1,The food was good.
1707201,323,,,1707201:2,The place was nice and calm.
1707201,323,,,1707201:3,but the service was a bit slow.
BFC#9,324,RESTAURANT#MISCELLANEOUS,negative,,
BFC#9,324,SERVICE#GENERAL,negative,,
BFC#9,324,DRINKS#STYLE_OPTIONS,negative,,
BFC#9,324,FOOD#QUALITY,positive,,
BFC#9,324,FOOD#STYLE_OPTIONS,negative,,
BFC#9,324,FOOD#PRICES,negative,,
BFC#9,324,RESTAURANT#GENERAL,negative,,
BFC#9,324,,,BFC#9:0,Don't go with a larger group than 4!
BFC#9,324,,,BFC#9:1,I went here for a family birthday dinner.
BFC#9,324,,,BFC#9:2,Five of us walked in at approximately 6:20 on a Thursday evening.
BFC#9,324,,,BFC#9:3,"The hostess said ""Wow that's a large group, unless you aren't together"", to which I replied ""no we are, and there will be one more, so a table for six please."""
BFC#9,324,,,BFC#9:4,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us."
BFC#9,324,,,BFC#9:5,The menu is fairly simple without much descriptions.
BFC#9,324,,,BFC#9:6,"There was no tap beer that evening, which was a disappointment."
BFC#9,324,,,BFC#9:7,"Not much of a selection of bottled beer either, we went with Brahma."
BFC#9,324,,,BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each).
BFC#9,324,,,BFC#9:9,"The lobster knuckles (special of the day) were ok, but pretty tasteless."
BFC#9,324,,,BFC#9:10,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer."
BFC#9,324,,,BFC#9:11,After we ate our appetizers (which took all of 8 minutes) we ordered another round of Brahma's - and tried to stall a little as we waited for our sixth dinner member.
BFC#9,324,,,BFC#9:12,The waitress appeared and asked us if we wanted to go ahead and order.
BFC#9,324,,,BFC#9:13,We replied that we would like to wait 5 more minutes if that was okay.
BFC#9,324,,,BFC#9:14,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."""
BFC#9,324,,,BFC#9:15,"We called the other person who was very close by, and she told us to order for her, so we did."
BFC#9,324,,,BFC#9:16,The food arrived in about 15 minutes.
BFC#9,324,,,BFC#9:17,I had the Thai style Fried Sea Bass...which was very good.
BFC#9,324,,,BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!"
BFC#9,324,,,BFC#9:19,I heard the lobster roll was excellent.
BFC#9,324,,,BFC#9:20,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand)."
BFC#9,324,,,BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh."
BFC#9,324,,,BFC#9:22,"Service not the friendliest to our ""large party""!"
BFC#9,324,,,BFC#9:23,Probably would not go back here.
1404042,325,FOOD#QUALITY,negative,,
1404042,325,SERVICE#GENERAL,positive,,
1404042,325,AMBIENCE#GENERAL,positive,,
1404042,325,RESTAURANT#GENERAL,negative,,
1404042,325,,,1404042:0,"To celebrate a birthday, three of us went to Mare anticipating great food."
1404042,325,,,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.
1404042,325,,,1404042:2,Fish was overdone.
1404042,325,,,1404042:3,"Cute place, nice wait staff but would never go there again."
1404042,325,,,1404042:4,Someone else recommended the dessert - we also left that.
1404042,325,,,1404042:5,One of us actually liked the expresso - that's it.
1404042,325,,,1404042:6,"Skip this restaurant, it's a big disappointment."
1125006,326,FOOD#QUALITY,positive,,
1125006,326,FOOD#STYLE_OPTIONS,positive,,
1125006,326,RESTAURANT#GENERAL,positive,,
1125006,326,RESTAURANT#PRICES,positive,,
1125006,326,,,1125006:0,Was there Friday night.
1125006,326,,,1125006:1,Best Pastrami I ever had and great portion without being ridiculous.
1125006,326,,,1125006:2,And I've been to many NYC delis.
1125006,326,,,1125006:3,My wife had the fried shrimp which are huge and loved it.
1125006,326,,,1125006:4,Price no more than a Jersey deli but way better.
1126886,327,RESTAURANT#GENERAL,positive,,
1126886,327,SERVICE#GENERAL,positive,,
1126886,327,AMBIENCE#GENERAL,positive,,
1126886,327,FOOD#QUALITY,positive,,
1126886,327,FOOD#STYLE_OPTIONS,positive,,
1126886,327,RESTAURANT#PRICES,positive,,
1126886,327,,,1126886:0,"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori."
1126886,327,,,1126886:1,This is by far my favorite place in the neighborhood.
1126886,327,,,1126886:2,"The service is excellent, the decor is great, and the food is delicious and comes in large portions."
1126886,327,,,1126886:3,"You'll pay at least double at any other Italian restaurant in the city, and most still don't compare."
1126886,327,,,1126886:4,I'm partial to the Gnocchi.
682250,328,AMBIENCE#GENERAL,positive,,
682250,328,SERVICE#GENERAL,positive,,
682250,328,FOOD#QUALITY,positive,,
682250,328,FOOD#STYLE_OPTIONS,positive,,
682250,328,RESTAURANT#GENERAL,positive,,
682250,328,RESTAURANT#PRICES,positive,,
682250,328,,,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
682250,328,,,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people."
682250,328,,,682250:2,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money."
682250,328,,,682250:3,Can't wait to go back.
513395,329,FOOD#QUALITY,negative,,
513395,329,RESTAURANT#GENERAL,negative,,
513395,329,RESTAURANT#PRICES,negative,,
513395,329,,,513395:0,"I love Ess-a-bagel, but I live on the west side, so I often go to Murray's for convenience."
513395,329,,,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience."
513395,329,,,513395:2,"Better than the bagel shop on the corner, but not worth going out of your way for, in my opinion."
513395,329,,,513395:3,Also a little more expensive than your average bagel place.
1726427,330,SERVICE#GENERAL,positive,,
1726427,330,FOOD#QUALITY,positive,,
1726427,330,DRINKS#QUALITY,positive,,
1726427,330,RESTAURANT#MISCELLANEOUS,positive,,
1726427,330,RESTAURANT#GENERAL,positive,,
1726427,330,RESTAURANT#PRICES,negative,,
1726427,330,,,1726427:0,The service was excellent and the food was delicious.
1726427,330,,,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."
1726427,330,,,1726427:2,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious."
1726427,330,,,1726427:3,Definitely a great spot for a nice occasion or date.
BzG#4,331,FOOD#QUALITY,positive,,
BzG#4,331,RESTAURANT#GENERAL,positive,,
BzG#4,331,AMBIENCE#GENERAL,positive,,
BzG#4,331,,,BzG#4:0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.
BzG#4,331,,,BzG#4:1,"Small, bright, and clean, BZ Grill stands apart from the usual run of gyro joints, both in Astoria and out."
BzG#4,331,,,BzG#4:2,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected."
BzG#4,331,,,BzG#4:3,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted."
1662726,332,SERVICE#GENERAL,negative,,
1662726,332,RESTAURANT#GENERAL,negative,,
1662726,332,AMBIENCE#GENERAL,negative,,
1662726,332,,,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
1662726,332,,,1662726:1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order."
