/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
es_bal-donsera-zaragoza_comment-986,474,AMBIENCE#GENERAL,neutral,,,,
es_bal-donsera-zaragoza_comment-986,474,FOOD#STYLE_OPTIONS,positive,,,,
es_bal-donsera-zaragoza_comment-986,474,FOOD#QUALITY,conflict,,,,
es_bal-donsera-zaragoza_comment-986,474,RESTAURANT#GENERAL,positive,,,,
es_bal-donsera-zaragoza_comment-986,474,,,es_bal-donsera-zaragoza_comment-986:0,,,"Yo estube el dia 6-12-08 y la verdad muy bien;el ambiente es un poco fasion las paredes toralmente blancas,las sillas muy modernas pero comodas y sin ningun cuadro."
es_bal-donsera-zaragoza_comment-986,474,,,es_bal-donsera-zaragoza_comment-986:1,,,"Pedimos al a carta y de aperitivo nos sacaron una cucharita de brandada de bacalao con un chupito de caldo de ardo y espuma de almendras,la verdad estaba muy delicado."
es_bal-donsera-zaragoza_comment-986,474,,,es_bal-donsera-zaragoza_comment-986:2,,,"de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran,l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo,dos cafes y una botella de agua por 123 euros."
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,RESTAURANT#MISCELLANEOUS,positive,,,,
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,FOOD#PRICES,positive,,,,
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,FOOD#STYLE_OPTIONS,positive,,,,
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,,,es_balmes_rossello_100_AnnaWeiner_2011-12-27:0,,,Esta reserva fue un acierto.
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,,,es_balmes_rossello_100_AnnaWeiner_2011-12-27:1,,,La relación calidad precio es muy buena.
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,,,es_balmes_rossello_100_AnnaWeiner_2011-12-27:2,,,El servicio excelente.
es_balmes_rossello_100_AnnaWeiner_2011-12-27,475,,,es_balmes_rossello_100_AnnaWeiner_2011-12-27:3,,,Raciones grandes.
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,FOOD#STYLE_OPTIONS,positive,,,,
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,FOOD#QUALITY,positive,,,,
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,,,es_balmes_rossello_11_JeniferEspinosa_2015-02-23:0,,,"Los camareros son atentos y muy amables, el menú calçotada es interminable!"
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,,,es_balmes_rossello_11_JeniferEspinosa_2015-02-23:1,,,"Lo mejor, las alcachofas a la brasa (estaban de lujo) y los calçots con tejas, buenísimos!"
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,,,es_balmes_rossello_11_JeniferEspinosa_2015-02-23:2,,,La salsa estaba muy buena también.
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,,,es_balmes_rossello_11_JeniferEspinosa_2015-02-23:3,,,Tuvieron un detalle al cambiarme la parrillada de carne por una parrillada de verduras (opción vegetariana).
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,476,,,es_balmes_rossello_11_JeniferEspinosa_2015-02-23:4,,,¡Repetiré seguro!
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,FOOD#QUALITY,positive,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,FOOD#STYLE_OPTIONS,positive,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,SERVICE#GENERAL,negative,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,AMBIENCE#GENERAL,conflict,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,RESTAURANT#PRICES,negative,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,RESTAURANT#GENERAL,neutral,,,,
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,,,es_balmes_rossello_12_LauraRamosMartinez_2015-02-23:0,,,"La comida bastante bien (calidad y cantidad), aunque tardó en ser servida (es cierto que estaba lleno, el local, pero... hay que preveerlo teniendo más personal o cogiendo menos servicios)."
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,,,es_balmes_rossello_12_LauraRamosMartinez_2015-02-23:1,,,"El lugar, más agradable de lo que parecía, aunque con la música excesivamente alta (difícil conversar, por el volúmen de la música y la cantidad de comensales)."
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,,,es_balmes_rossello_12_LauraRamosMartinez_2015-02-23:2,,,Algo caro para el conjunto del restaurante.
es_balmes_rossello_12_LauraRamosMartinez_2015-02-23,477,,,es_balmes_rossello_12_LauraRamosMartinez_2015-02-23:3,,,"Pero correcto, digno, bien."
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,AMBIENCE#GENERAL,positive,,,,
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,FOOD#QUALITY,positive,,,,
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,,,es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22:0,,,"Interior genial, comida de calidad."
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,,,es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22:1,,,Servicio atento y rápido.
es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22,478,,,es_balmes_rossello_13_DaraGonzalezBonilla_2015-02-22:2,,,MUY RECOMENDABLE
es_balmes_rossello_14_FrancescCarneBarcelo_2015-02-19,479,FOOD#QUALITY,conflict,,,,
es_balmes_rossello_14_FrancescCarneBarcelo_2015-02-19,479,RESTAURANT#GENERAL,neutral,,,,
es_balmes_rossello_14_FrancescCarneBarcelo_2015-02-19,479,,,es_balmes_rossello_14_FrancescCarneBarcelo_2015-02-19:0,,,La calçotada estuvo bien pero en cuanto a la carne estaba algo escasa o mejorable en calidad sin alterar el numero de piezas.
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,480,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,480,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,480,FOOD#STYLE_OPTIONS,positive,,,,
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,480,,,es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18:0,,,"Genial, un sitio estupendo y magnífica atención"
es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18,480,,,es_balmes_rossello_15_InmaculadaOrtizPolo_2015-02-18:1,,,El menú calçotada magnífico
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,FOOD#QUALITY,conflict,,,,
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,FOOD#STYLE_OPTIONS,conflict,,,,
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,SERVICE#GENERAL,negative,,,,
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,AMBIENCE#GENERAL,positive,,,,
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:0,,,"Comida - 6.5 ( el plato principal, los calsots, costaban de pelar debido a que la raíz no estaba cortada y su calidad no era muy buena."
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:1,,,La salsa romesco estaba muy buena.
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:2,,,La carne y butifarra también estaba muy bien.
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:3,,,El postre también nos gustó).
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:4,,,"Servicio - 4 (Nos sentimos un poco invisibles por el personal, simplemente se dedicaron a servir la comida."
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:5,,,"""todo bien?"
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:6,,,""", ""os a gustado?""..."
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:7,,,son típicas preguntas que encontré a faltar para una atención.
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:8,,,"Nos dieron la opción de repetir calsots, siempre es un detalle que se agradece pero no suficiente para aprobar el servicio. )"
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:9,,,"Ambiente - 9 ( bueno para comer una calsotada en pareja y tranquilo, que fue el caso)"
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:10,,,"calidad-precio - 7 ( el producto calsot se puede mejorar, la carne muy correcta y el postre también ) ."
es_balmes_rossello_16_AlbertAlonso_2015-02-17,481,,,es_balmes_rossello_16_AlbertAlonso_2015-02-17:11,,,Apruebo el restaurante pero si mejoran la calidad del calsot es recomendable 100% para hacer una calsotada en pleno centro de Barcelona.
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,FOOD#PRICES,positive,,,,
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,SERVICE#GENERAL,conflict,,,,
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,,,es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17:0,,,Cenamos muy bien...calidad precio razonable.
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,,,es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17:1,,,El servicio excelente...aunque no nos gustó como el jefe de sala le presionaba a los camareros..no se merecen ese trato ..y menos delante de los clientes.
es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17,482,,,es_balmes_rossello_17_EloinaMartinezSoriano_2015-02-17:2,,,En general salimos satisfechos..sin duda ..volveremos
es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16,483,SERVICE#GENERAL,negative,,,,
es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16,483,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16,483,,,es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16:0,,,Al principio nos parecieron un poco bruscos y habiendo reservado nos iban a dar la peor mesa del restaurante.
es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16,483,,,es_balmes_rossello_18_CarlotaSacristanCarvajal_2015-02-16:1,,,Pero pedimos que nos cambiasen y a partir de ahí todo fenomenal.
es_balmes_rossello_1_Quim_2015-07-21,484,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_1_Quim_2015-07-21,484,AMBIENCE#GENERAL,positive,,,,
es_balmes_rossello_1_Quim_2015-07-21,484,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_1_Quim_2015-07-21,484,,,es_balmes_rossello_1_Quim_2015-07-21:0,,,Buena atención y ambiente.
es_balmes_rossello_20_RoserFabre_2015-02-01,485,FOOD#QUALITY,positive,,,,
es_balmes_rossello_20_RoserFabre_2015-02-01,485,SERVICE#GENERAL,negative,,,,
es_balmes_rossello_20_RoserFabre_2015-02-01,485,RESTAURANT#GENERAL,neutral,,,,
es_balmes_rossello_20_RoserFabre_2015-02-01,485,,,es_balmes_rossello_20_RoserFabre_2015-02-01:0,,,Comida excelente aunque tuvimos que pedir varias veces lo mismo por falta de coordinación en el servicio.
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,AMBIENCE#GENERAL,positive,,,,
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,FOOD#QUALITY,positive,,,,
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,,,es_balmes_rossello_21_CarlaRoset_2015-01-25:0,,,Muy bien en general.
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,,,es_balmes_rossello_21_CarlaRoset_2015-01-25:1,,,"Ambiente muy bueno, el local muy agradable y bonito."
es_balmes_rossello_21_CarlaRoset_2015-01-25,486,,,es_balmes_rossello_21_CarlaRoset_2015-01-25:2,,,Los calçots buenisimos
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,RESTAURANT#PRICES,positive,,,,
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,FOOD#QUALITY,positive,,,,
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,LOCATION#GENERAL,positive,,,,
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:0,,,Excelente.
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:1,,,Precio y calidad adecuados.
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:2,,,Servicio rápido y eficiente.
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:3,,,El ambiente muy acogedor.
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:4,,,"Nos gustó mucho, porque aunque estuviera lleno la atención fué inmejorable y rápida."
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:5,,,"También valoro su localización, para los que no tenemos coche se llega muy facilmente ya que es muy céntrico."
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,487,,,es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29:6,,,¡¡Felicidades!!
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,488,AMBIENCE#GENERAL,positive,,,,
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,488,FOOD#QUALITY,positive,,,,
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,488,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,488,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27,488,,,es_balmes_rossello_26_FranciscoValeroBarranco_2014-12-27:0,,,Un restaurante de ambiente moderno donde la comida está en su ounto y el trato es muy amable.
es_balmes_rossello_2_BarbaraUntiedt_2015-04-07,489,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_2_BarbaraUntiedt_2015-04-07,489,,,es_balmes_rossello_2_BarbaraUntiedt_2015-04-07:0,,,"Lo mejor decision, comer por alli!"
es_balmes_rossello_30_ToniEspinosoPineiro_2014-11-10,490,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_30_ToniEspinosoPineiro_2014-11-10,490,,,es_balmes_rossello_30_ToniEspinosoPineiro_2014-11-10:0,,,correcto
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,491,FOOD#QUALITY,positive,,,,
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,491,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,491,FOOD#STYLE_OPTIONS,positive,,,,
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,491,,,es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21:0,,,"Comimos muy bien toda la familia, el entrecot espectacular."
es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21,491,,,es_balmes_rossello_31_AlejandroCalatayudSamper_2014-09-21:1,,,La presentación de todos los platos muy buena.
es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12,492,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12,492,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12,492,,,es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12:0,,,Una experiencia muy satisfactoria.
es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12,492,,,es_balmes_rossello_33_PabloAguayoLizzardi_2014-05-12:1,,,El personal y sevicio es intachable.
es_balmes_rossello_34_AinaVela_2014-05-02,493,SERVICE#GENERAL,positive,,,,
es_balmes_rossello_34_AinaVela_2014-05-02,493,FOOD#PRICES,positive,,,,
es_balmes_rossello_34_AinaVela_2014-05-02,493,RESTAURANT#GENERAL,positive,,,,
es_balmes_rossello_34_AinaVela_2014-05-02,493,,,es_balmes_rossello_34_AinaVela_2014-05-02:0,,,"Servicio correcto, buena relación calidad-precio"
es_balmes_rossello_35_AnaMariaGonzalez_2014-04-28,494,FOOD#QUALITY,positive,,,,
